nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,label
888.1299920583049,433.8647413439324,888.4097563153575,381.0911660992218,925.7035952319432,357.4547746116549,981.5531832327638,384.3024037876946,1100.4578978542224,357.6850742681481,1039.8934758405278,671.574127553502,1147.2922073542377,629.9274584105971,1039.4479002006324,1062.1030339934946,1092.345260441999,1025.025853257235,833.0043950062318,1431.284722057298,847.8679256216562,1372.3569639925827,1080.7054690349892,1348.7936983219845,1147.8327389728236,1335.8334219965955,1049.7031696482854,1869.6989660597033,1076.4163528620502,1859.781565387889,1265.2880301271432,2271.4032623647254,1248.9024786448201,2262.017518277298,em-pe
876.8666308213765,377.08566391050584,873.5837896324781,352.3071099069796,935.1513006900536,340.5903097071072,905.6238552939567,371.7689793211941,1092.046622784685,357.1470861768908,994.956477421267,634.7070365935448,1113.701276742067,599.4293212890625,962.6369799899685,1062.8416496306543,993.3228180287877,1021.2720629027846,791.2514279139182,1377.249333125608,822.1917677111198,1338.8904711059095,1046.5380194400536,1323.7672703368191,1114.052125878835,1329.0901819370135,926.1830869444614,1813.8403272814323,957.0864393182303,1803.1819075647495,1166.7808206164884,2243.5088517600925,1153.898804660901,2232.9764053700965,em-pe
914.5244102626459,340.57550927544384,853.3617736578915,319.6789422387743,997.1028202517023,301.5567337214251,880.9028928289154,360.46126903726895,1011.2002219114786,350.8478519424854,893.5330948291585,616.1291290164457,1082.1869466462488,605.3468578056603,841.0650896005593,1005.6148163910506,1125.6084528229117,935.8377205815297,709.0815420187864,1342.8297133390079,923.3364381307758,1281.2654855928533,923.5245784061892,1307.7555188130775,1110.1458651175294,1275.325612762095,798.4546201238372,1785.991089817151,990.7023935280886,1767.257919608387,920.2602567561405,2213.4041634051255,1073.4145108827822,2207.941896906159,em-pe
881.4373565555084,378.6707540430448,785.6111139082259,328.87433241313533,958.2297162601456,352.321898464099,793.006345993814,392.51619212822226,991.3029675910445,386.6747049413303,720.5227459265564,654.7916053148559,1049.7735951939446,625.8736054535506,655.8436044180903,1024.8727048881324,1100.4006993631444,1007.4546487414883,591.3001770732004,1366.7711119892997,1010.5208554991489,1233.7192116822714,805.8607548220148,1300.088192238418,1059.307704584144,1289.8264381022768,738.1074209250364,1757.0660637881506,1021.5022343142023,1737.63180625114,703.7840134438837,2186.5453436588036,1014.7090024243068,2179.5128729556786,em-pe
761.2453166798396,370.8076209873541,733.4926881307758,330.47607659365883,850.4458083809582,332.94891476167317,721.1652252553502,390.009765625,896.3623426860408,392.058770443215,571.3561536736989,679.5005234299003,1005.9434990196376,637.034895781877,561.6930724860166,1042.4571661448201,1060.7618422452579,1009.751774531858,534.6248546555812,1352.6736485818944,1024.3101839889348,1206.360575753891,746.0483512433123,1297.4263303289154,1008.7124669412694,1289.8565032602748,702.3019136065175,1757.787226220513,1008.1610891141781,1749.236111770808,720.685674170112,2183.598423820525,1008.022038203733,2179.176220133147,em-pe
747.0537973841804,375.65235894941634,678.7065439187136,329.16492387942304,822.3698407481154,347.8905537527359,660.9394830488509,393.46968001428746,838.6013497081713,375.9275348826605,558.1803163758511,680.7854345893118,980.4029246526934,636.189504244912,442.81549476000123,1012.2474521978356,1058.5395070829281,983.2933644098067,497.9544079257356,1291.4214814776112,982.0136163021341,1160.0036811086454,694.0568619665005,1286.7545921236624,967.1099532902936,1270.1928737655223,704.016403020124,1763.526768072106,999.667389272252,1757.1443965926708,719.6646486274926,2191.574756904335,1044.5626937925583,2192.026512056937,em-pe
711.7867388892266,392.19029289275295,657.1666720497933,318.23204923696557,787.1635484509895,361.22900580617704,623.7938087552438,380.2914013101897,827.7834097420659,386.50149809247324,530.4502209615151,686.15012083536,964.9797432153605,640.5984559411669,416.4795064369529,997.043746770124,1051.2228832912817,965.8467381102565,468.5143449241549,1269.2984596578992,998.3636830845696,1165.2805052285992,679.4516763056299,1261.2412353990608,930.5253203276995,1256.9094682389195,713.4300617856275,1772.8635581643666,971.6824958296602,1760.410670417756,749.0027472945039,2192.463690019303,1011.6910015655399,2187.4352884849222,em-pe
683.7287208171207,408.8994957593628,636.5245079159273,335.81279235127374,732.3207703824173,358.1012675363266,585.9767667421571,391.2351758192485,792.5716717790538,387.5788612217291,487.06515419807886,659.6684674808488,934.3854685980059,631.7516139880229,427.674161562196,1006.5932978173638,1089.2096445996474,971.5270509237446,503.547182788181,1277.200296899224,999.0350698033196,1167.1662065676678,662.9346843081225,1259.240160990318,936.4266160304444,1250.8033865249574,704.1154414670477,1743.8315662428563,1002.8703765275413,1725.7158093879195,786.8486034823763,2186.691685539275,1018.3018737080497,2172.8589437165615,em-pe
731.4819905915613,371.3021292482369,690.3406806678623,313.6732809460117,763.4935502226715,334.18629212138256,612.6780350384545,371.7242027906128,810.5129292410172,374.18115519364056,534.068760259606,640.8668268700982,965.5231199746929,619.3050304368312,465.6555876379347,979.6081471721486,1073.615879400231,988.1293104594783,523.5586678471547,1234.215368129864,1061.91950104116,1223.0817291616002,684.8651004301435,1243.0322099381383,951.7193098847504,1247.5002113668836,725.4447919199904,1745.1768713331408,1038.4590926708415,1728.335530915613,768.4197831803258,2164.5506672543775,1140.6986554216319,2124.5449152252554,em-pe
834.0714106578307,354.9584889690236,794.2321676410127,297.1311172900961,947.5576384429339,327.2006926184035,796.5953484026838,331.1038492996869,961.7756902197457,358.68093290217655,691.5872892980909,629.8874168544428,1038.6256497750487,629.8854070878679,618.8040137383724,956.614940435506,1081.7551621017753,947.1679734998177,539.1753556663424,1303.5379633922057,1042.6924816087062,1079.7317683000972,750.8197662709752,1293.2598936325846,980.1457457783622,1280.8965684467717,744.2363433244163,1749.1681288188533,933.7884307742584,1743.1292582114847,958.7680783995395,2243.292561690631,939.0463541824995,2239.972904665461,em-pe
632.4534229916821,340.8764505942972,614.5657051769213,311.47715171487414,697.3866456028088,300.0256264534442,614.1815993015869,367.14827600620134,804.4822431631126,382.12269348857006,504.595258542072,620.8690111924702,873.7603356031129,638.3503933917688,456.86924084615157,1008.2044264500244,894.1569406234801,995.4862934513314,357.71022692728604,1313.9531306997812,804.3711538351927,1198.4963977383268,595.0632675705253,1314.7477823101592,817.1350240150778,1289.2646451126277,590.3667571665248,1793.4605318655763,732.0070591789276,1788.9941192508209,826.6218537208172,2210.971594190783,808.8526566204857,2201.976933460755,em-pe
600.9046455116123,307.4631354780976,601.6063693154183,264.6996262843507,690.4276783271523,257.5497115910749,663.9102944696924,298.43067688700756,837.4326760852384,286.1086121792923,639.8824859500395,568.1040485545356,902.2355966530886,584.1236586515078,570.1625530079646,989.3336314635518,839.5364605499149,967.5240578261795,484.0187535861123,1303.9124722610652,590.1200563898346,1279.4818005394843,706.2699824826727,1282.7880526887768,843.6459077471425,1275.8655868708393,696.7570430295477,1766.65183931937,766.8395758602869,1755.2910484878005,874.1586173090952,2157.5414516582564,910.9946640549003,2178.3036168911112,em-pe
1036.0456153483706,437.77340900109436,1056.1356956392874,394.5315444886916,986.279805105484,389.3838299109314,1099.956713724693,444.9191177308791,874.2166458308002,399.38506961332683,1123.3772337204753,703.1746593430812,714.1975088156614,716.4126480043167,1180.7744387615517,1035.504525626216,598.1162413363327,1153.795033020732,1233.8873552255593,1352.5316717838036,712.8658974495379,1487.8111130532589,1085.9834164868068,1422.6663326753253,813.5466971193307,1404.5329456848858,1098.1263014500244,1848.5614702395428,807.899749399623,1853.9345589129377,1058.6400987202092,2183.6541296814203,831.2378499665613,2204.751774531858,em-pe
1018.6375718172421,397.5888975863327,1047.7611259727626,356.8755486039336,966.8711098993799,346.1965241784716,1047.852203725377,420.9470091348492,838.0775398224707,392.237282838339,1088.6302475984921,739.0365374969601,722.3131801738814,722.2130920172666,1155.0307740682758,1091.31397291844,649.8714497488296,1175.8078917269577,1193.720123647252,1405.5597280064446,737.1794585587913,1507.6510441999028,1014.6441626641538,1425.8174709216166,774.0132230172362,1407.8600100506142,976.8811628883452,1856.6869547209387,751.6755266597763,1890.8216448238388,909.1156504590224,2180.3059072531614,702.9249994300219,2323.446952137038,em-pe
970.091058753344,361.7496523133512,1002.3699167451971,316.7405863958574,914.7748871443337,311.95072277974526,1045.3092321254865,381.5568809657709,799.2546770266522,367.02876584539155,1060.4374392023346,698.2708241503526,695.6051742613084,720.7919513390686,1118.2543360491206,1084.2285369991791,618.5994557184005,1157.4340155338036,1149.15360625152,1373.403116070343,714.908737004499,1507.2125077897008,1024.1385493297057,1395.3635272905522,744.0805873054476,1403.2755430941452,975.781105130563,1813.0207367537087,708.6089351668895,1882.3303887630716,924.3758312180812,2140.093851646097,714.2287056177042,2265.895910597033,em-pe
949.112330336515,355.23778774395066,970.4081458896978,307.45520328269396,892.3452414427286,303.888894166464,997.7958043911115,361.93639139257056,769.8166071672847,357.7808757143726,1055.161484299003,657.9986168531128,664.10338880487,699.2432590588521,1108.9860789970664,1035.3561128252675,588.424580496109,1125.972912265169,1139.389154456469,1348.9852964646159,712.1452266232977,1457.7606557408196,1011.0395545811041,1365.3430935752067,720.4655581225682,1370.2621661828186,970.5546195776083,1784.603611096334,777.6808991784715,1829.7681234040613,911.3401610378162,2095.29263151295,721.967350703733,2199.5454329553745,em-pe
895.8109458596789,312.1808502553502,929.1770014781432,264.63245436375246,852.9165067561405,259.2288861107734,963.8801224407982,318.68349973329777,742.352138177894,305.2754169864877,1007.2163503921449,662.0261985689749,630.1745362040598,675.9479163500122,1091.5185285635032,1036.3990017783317,543.7046202425827,1102.8723120782163,1147.6389131657345,1385.9512839706956,649.2778697923,1430.7952034798113,992.5226875038,1365.1999958201604,696.3496036752189,1374.3394856137525,954.6168341061484,1782.1871128898651,708.6155849115394,1878.5453826073078,881.4053095361139,2088.016127055721,705.8384235545354,2218.125142494528,em-pe
877.3375467382052,279.3466032154365,918.2885955929291,230.1296747704888,838.2494167223979,217.92416821194067,964.8952534597672,288.2090883960056,748.1678718537207,251.79079523346303,1030.1758857459874,618.5756923809125,612.4258434726106,618.9676912656554,1066.2144571148467,992.2170984884181,543.6982697364422,1072.5104875972763,1103.3267045670445,1329.287171122629,659.8061385692789,1420.3299496424338,987.3277122408499,1362.7814456924855,699.7123035475438,1357.1149037876946,945.141598593864,1775.066920180265,708.5298554535507,1875.2273025215832,881.0481897495135,2045.9043818967352,695.2082130046207,2215.2537411938383,em-pe
813.1315689977505,361.1111105833536,847.8828305493068,317.7348383298644,764.7407929535507,313.60864424056115,889.332626877128,333.9877758694066,663.9769272859922,337.174471250304,958.7807877240014,679.9900586317485,563.0685769166464,703.4595771522373,1012.5322322622812,1063.991190988266,477.09632680573816,1141.3069075647495,1067.7047788864909,1361.6911393102505,603.4988320198504,1491.2896562272008,901.1897010654791,1392.4754339433366,652.8337934323322,1397.7467482748664,862.5652339950145,1841.7081104085603,622.7539489983585,1882.6085475817729,833.5672745166585,2155.8400337427042,603.9390213665795,2257.6275516020187,em-pe
824.305650288029,361.21718351015323,864.2320732383876,313.01517352983643,778.1970547330982,310.6706504970209,906.041611252128,331.42829271605973,681.6207517631323,332.5509952292832,969.0140245489574,663.5904631262159,585.1659586271887,694.8049392403332,1033.8759889120258,1053.4319189643118,493.06096177156803,1125.4060619072227,1065.3826833049611,1372.9695432195404,604.0111758458476,1488.871091850073,892.4214427665977,1384.3284707867217,667.597366511126,1391.572930599465,854.0539930766658,1833.7689375227992,632.1960045484253,1884.1825183912938,818.9950620896159,2162.6643436892023,607.0887845406736,2266.926086663272,em-pe
880.352711955861,333.1262990751155,924.9104825624697,284.18306699522736,836.4151131596548,277.9156945373298,971.5934319997111,339.5469148984679,750.9445107307879,316.03177497359104,1021.2219095786722,668.4337856426313,633.8752568463871,661.8686637433123,1058.8533037831348,1041.9021167087185,529.9077490424368,1109.1443132333718,1103.6830073850165,1395.5709565752675,643.7971775633815,1456.900513645276,944.4746986715711,1382.8356553608342,702.8672463977383,1398.9826769402055,924.0768943222581,1822.7522200647495,653.5839463764592,1884.1710309574112,864.9567909092291,2138.123066824234,623.5363959523954,2271.680399972641,em-pe
946.8893491989909,302.2897659479876,995.4638529380472,252.52126968324416,900.6621340740517,243.1180795157466,1055.7288357627067,293.75488993722644,831.7593181921814,283.70514272251944,1107.4335922063092,667.1557902176556,693.2096227504863,661.9344297178989,1167.2889323549975,1057.3623312864786,607.0892808966136,1097.1724003298273,1153.0211309885701,1345.952100939324,670.4141175978842,1463.3873538006142,1024.9267720619528,1361.7097158469114,744.368027267753,1367.817116822714,968.7009890070221,1788.249658963096,732.771794063108,1822.9485917740758,887.3932241001946,2112.701330518908,678.7631047467777,2230.5472595867946,em-pe
991.7007529410871,321.95209755507886,1036.0945289700876,263.27639568640564,943.2572135479998,259.0092640442607,1074.3221630289397,304.54393913773714,852.8609576392266,287.5189802711576,1123.8624917115683,656.6926010666191,726.4102968446011,635.9559865869901,1176.4017139241853,1050.1445559490517,625.2548562135214,1110.9767717888383,1183.8314498723248,1322.2746591530886,699.0560117491489,1470.3414881368556,1014.1507706104085,1361.85280885214,765.6697765305812,1347.0074249148834,971.1753019934035,1783.323179014926,712.1818904654062,1895.062968332016,892.9385886581956,2101.0735941489847,668.5034393429293,2236.4857536345603,em-pe
1028.4419648285507,279.4180404722459,1082.307805755259,228.24165077061042,979.1232026690175,216.78994026629377,1137.96946484755,272.9360475057758,893.5423189749513,242.17419101106518,1155.7466095801922,580.1008766263376,760.7067728599222,568.0325353006444,1203.8259163348127,933.2911462449842,678.6732904456469,1037.377506953733,1191.5822782405155,1314.67890520504,735.7795020671206,1388.6071254863814,1036.1158888998664,1317.6053699537938,807.5944263740273,1302.7675097276265,963.446103700868,1730.727175701453,754.226919686284,1757.278030336135,875.4502447106031,2047.7123453459387,693.4480968430812,2176.624466120501,em-pe
1031.74560546875,283.21819142144943,1091.8672364231213,225.9646357079888,991.2974863015261,219.93339330769697,1137.5395279821255,272.55487939263134,913.0164144196863,238.15155623024077,1172.2001345148346,580.0332202243434,793.7312319863167,567.0801066239056,1203.3110456058487,952.4206732961454,715.7230742339493,1060.24713775991,1230.2555591865273,1324.1512075936284,797.2830151212818,1432.667716950294,1050.449171251824,1301.2760622492096,845.9635954979328,1313.4365310372082,979.9322509765625,1749.8490769204464,787.2415754860015,1776.7480563746353,877.2140419807879,2037.9769505600984,706.6911013117096,2188.8351642296934,em-pe
1052.643392243738,356.6906382044929,1089.321094319978,303.5497453147799,1003.0039508982854,295.2425589357369,1111.8264248027876,349.7838690494285,898.2127291312013,309.2091820861579,1099.9562054942091,669.1272067652602,787.2345415998525,676.7431878115881,1161.3434811603236,1028.6615868950632,721.8628689658317,1155.4255765328612,1205.7884602231275,1308.9172410779427,796.0815653819518,1512.5456789959267,1015.9522434338521,1348.2171464615758,814.572898775687,1360.2513888466683,970.8038662565357,1789.6601291760396,776.4263262915704,1841.3454475848127,878.8311648832685,2139.337880175401,700.2095287040978,2241.887810258086,em-pe
1140.5276643626885,341.0835592663242,1160.9605461150293,290.34942270716806,1097.0660804125123,277.9901811770428,1163.5147272844722,325.004347864292,981.6790913978903,272.65056446832443,1108.29078229021,668.179967264257,823.2001349898164,634.1666732966204,1155.1509634530034,1048.6381227960846,760.8032274060677,1126.3901077448627,1219.604140700997,1337.1899556557028,837.4648513497082,1492.822545864239,1081.0978728416828,1342.4660198048396,840.25168333536,1364.5635487597276,987.8275212981821,1742.4553612141294,813.7592894557849,1794.2687798288546,883.6313400565418,2053.4476361107736,709.8263039199294,2220.99613412345,em-pe
1179.2815425887645,408.10805265077823,1171.740988646036,341.01552287892144,1137.3810408180327,328.68560316033864,1138.1705008777662,360.3060449978721,998.8974533377918,342.71421202425825,1045.9886175370866,678.8802209995137,850.906778179718,684.9553849632174,1068.5316936329646,1109.2039691613343,744.8260569294139,1190.4316159259486,1208.081757660506,1298.7572695958474,887.2919674884486,1534.0609800583659,1039.0339535961818,1410.5698569924914,798.760374195381,1437.3726202820062,993.8075416654001,1784.7924282207564,788.7426247207106,1863.0786085314323,890.4625562378405,2139.9298736928504,695.4881910034654,2261.8545211613873,em-pe
1036.3578778574904,434.1265465406128,1045.6446119968994,362.3937370804961,1009.6386053775536,370.98208178805936,1053.116540574842,403.6925652054961,878.4169332897618,391.786021666768,876.851877887889,706.0245831560068,737.7277917527967,700.5672992157101,888.9417548866124,1127.9610434209326,651.2662289393087,1205.781055257478,924.4336982459874,1511.835153780095,816.0178122910081,1571.620937006019,815.1525261429961,1454.3330638603477,649.1530623974039,1452.0259598906403,777.5762606965893,1903.557853253435,745.1042204979328,1896.1390181367035,677.382945494893,2258.3029400421024,510.9271738965224,2266.294527165157,em-pe
957.8169906556839,362.8865496564932,944.0600075332106,305.28709797543775,929.147733102049,314.4745526146796,901.233912367765,339.8337492590285,815.5909153088521,326.88643281098007,763.8429634302042,659.4705877044322,683.7605540947228,684.7566050963643,678.4390579401751,1083.5309455366914,727.6646191786235,1104.154644086667,815.3869023304505,1457.1814344829158,861.969839608159,1498.7986856304717,574.2422520975194,1405.474309661509,650.2949268623086,1424.1737870390778,616.4229764827031,1896.7973048584934,625.9268746580132,1896.4560850863327,633.2664881606047,2256.623452034442,487.10434138079097,2299.349208490394,em-pe
946.5302463635396,382.69152689536725,934.8569449933123,326.226244974693,915.1320259302042,336.95822274174674,905.798292345574,353.47447258025295,806.399141897951,367.73752412907345,763.5882829599343,634.8837957122447,706.2021218385214,642.8660055078885,699.7731392114543,1014.1734224905764,740.4624232429476,1046.205546457016,859.8010396400778,1368.8183546251823,888.0340124939203,1412.9950758640869,629.5486931114345,1356.7508730164761,676.5879495227383,1369.191543044747,659.4556352786053,1868.6470287040977,676.0713023619893,1854.8400593917195,620.1899155197441,2209.8445669686284,520.0927354389592,2219.842227683457,em-pe
791.944354164925,487.65809292923154,780.8718207095847,434.01710124331225,777.192734299003,429.6860085572714,616.7893311021857,424.0658628708658,710.7601133116489,438.5474131543349,489.7979035730028,646.7108694588628,637.1854656679621,658.4492462989422,428.2836486578916,1009.2656401994163,707.6802840770915,1018.4308692546207,507.2249665612841,1264.803809971197,894.44379635822,1351.349394683244,511.61856447212426,1318.6833553091562,674.0044192303016,1334.1325360606154,588.0988570038911,1790.7291160019456,863.059880000608,1858.2660505836577,513.2940507584509,2163.828376740333,831.381691068063,2311.8916623601654,em-pe
847.0695050310069,454.70816883131687,833.0240165027662,378.34943838156613,853.9016236776508,397.41399505259,638.3954224048422,391.3332263041099,756.3582222192667,401.51721048911725,533.8464212974222,617.8372976102718,706.0750737171693,623.3156885525595,480.29469857419974,969.5507765001825,768.5790113159655,1026.7311422741368,629.834873778347,1230.4197128830253,903.0810784365881,1322.8134167147982,551.7885200708292,1282.4738225677133,717.8131887235531,1275.5508200203863,592.7485674550097,1740.8402878579464,877.6156675583659,1791.4978122340103,529.6020697805204,2116.8338618297057,924.7082923265746,2291.5179942090226,em-pe
908.4500157693944,443.9061763778271,890.1027813031981,373.4733516232977,884.993051016841,390.79593168622324,747.7820869178624,400.8690788773711,810.4682156455192,400.96410847823444,603.0227221774684,616.3246505084205,766.5509603181238,625.1243407253162,579.9313223872203,957.2017928691226,850.906426693215,1040.498977839251,649.786563383466,1174.9022677529183,1028.6439365728356,1376.2011148771887,623.1164028301314,1310.5057772031555,791.2727284709767,1315.1195861578915,668.6453543933914,1757.3743934482916,924.975065832472,1814.690763124696,626.9430678549444,2129.1004130441393,994.315971641689,2286.451829249757,em-pe
992.7692339114178,481.7888712604686,957.1612626012661,428.35532340558126,997.8080636703551,423.54481737901267,780.0815579306754,386.69374696011675,914.3001191254257,422.7520680705861,643.4691563468963,642.4174291707199,876.6654190479085,674.707297239786,616.0055672612172,1010.7744387615516,929.5516979647982,1058.3919539989665,816.3480457350438,1299.4981223971,1028.8630456590467,1326.8203011004377,677.0654629362233,1341.3579586043895,856.3157184764104,1361.9121435736868,657.0886634203247,1768.6772802924368,951.2898640317212,1829.0202266232977,615.3979302194796,2142.230419351897,1002.7446821042072,2295.9051727413666,em-pe
1089.1926877507904,501.66593202821014,1075.7186141552165,437.87933468354817,1099.8770058479754,426.97891650960605,898.5562121914518,371.33682666585605,1035.4531895975194,428.6154281675584,731.3651260791585,596.1397329842534,978.7511779547665,629.9105799337306,719.9228962107854,961.0563742789777,1075.4941330252918,1020.3832722823444,758.310618122264,1177.9668738220453,1128.8878456442274,1369.8915236654914,712.4429831894456,1306.1210970748723,949.9354861960801,1365.7035809824904,638.5738976920161,1745.4496462335846,990.1854471288302,1863.1658579310554,561.418808517753,2105.6109642889714,979.9161087214252,2318.1971164807273,em-pe
1202.5653527404547,436.749001588339,1202.962936223249,393.91890351410507,1192.6227447866002,395.5321505654183,1026.842549246109,373.57445149106275,1106.8964424578596,388.32552304991486,787.8730049578596,625.1676543120744,1136.0911470999513,661.4571229214798,783.7466216922271,977.3653830442911,1143.3316170659048,1099.0388565954067,953.2514021461577,1310.9111313875546,1238.2201815950268,1393.1762552817972,769.816823283986,1308.4350775930204,974.7475531314599,1327.0880863174855,748.4094143284899,1778.1493570646887,1043.3913032739542,1850.557666585603,586.0817804596304,2118.829868183062,987.5526588529001,2324.8850164153696,em-pe
1250.0568861905704,436.8225050158074,1245.952509423638,368.03500045598247,1229.7406599586577,379.16141020184824,1173.2129286235408,382.1364299610895,1145.0702521773164,394.4026819370136,811.9208238653637,666.7810961059096,1153.045400181633,686.095611928502,784.4334963787392,1031.164911767388,1233.5101294610288,1116.9493347939815,909.2841074902724,1253.9010109511794,1274.0509281084232,1376.650960603113,821.5593104974769,1319.1282564749513,1021.7238893026508,1361.6916190418287,808.9598018186102,1796.264130707381,1058.1967032465955,1881.4624118433853,672.7308078869771,2175.462342496048,967.805219717063,2326.1444590527726,em-pe
1227.9091825373905,403.50263899866246,1218.9192407511553,352.5113235651751,1212.2923902222155,362.8116830313716,1001.7333699385945,363.1162555857855,1126.3093347215467,386.6516065783074,785.6275340276934,666.2435141240577,1139.6781737331287,691.5898162010579,802.9975683308762,1047.9276165795234,1214.185876512342,1113.4545662430937,899.4309623510458,1266.5022942806497,1290.384394426754,1391.6324173151752,821.277206955253,1349.7347701848248,1049.015462556238,1352.5987582076848,797.5746785620308,1843.6697708308002,1074.4616319233342,1907.9068005038607,694.770930546267,2172.090195236503,950.6893944647525,2311.3598490317972,em-pe
1096.7728694218142,460.1836896963157,1057.2314025641415,409.7645800401265,1088.1511881193762,401.9431028848492,881.7518277298152,380.2466485286965,1065.562102915248,421.0725040658439,729.1603224936161,669.1189872058914,1111.4502523103113,697.0645082228842,753.1662426662817,1040.8394305158681,1181.8709721546693,1099.1995310505076,863.9849022297544,1153.9487347435859,1223.722745546571,1344.2259032253162,759.0562848636612,1344.6871105149562,1000.5830686101654,1355.4297919959874,744.9614172315783,1812.5026313989542,1017.4398008116489,1855.0105493449053,666.3558069370137,2212.2765056446833,947.7984506332457,2331.335387471121,em-pe
866.8617575085118,417.58088939384726,776.2661814411326,314.49458526730075,939.1280522327943,345.1756506300158,741.4924021917559,365.66683639348247,963.7755249260929,385.82704774136675,645.7827930969951,626.8309406918775,1019.3757029730059,644.534126014561,549.4282692044626,967.6872330602505,1077.0671039982064,1069.5377572501216,559.5661611594115,1249.6492758428076,1096.2559622085512,1330.8883868859436,671.6473578664579,1290.9476396731366,893.4566037664154,1315.2492846774685,704.476475103356,1769.3517211439082,911.6441446148467,1808.9564508222884,648.6946111894304,2178.6658284821865,889.4608909517874,2295.8498468658804,em-pe
875.1899642053745,421.2198956560068,773.4602373768848,326.21476585299126,949.5516783718006,357.6563853698018,757.3203357741063,386.0605820236503,975.4924895883998,399.8392091743677,644.1270173662831,661.6346639789032,1013.2758969555568,659.4862621025353,526.9470642327335,992.8225957373237,1058.518018908074,1102.5002636148772,532.0953250395185,1297.7040497894882,997.6844639165856,1421.1076087803228,669.0227345269942,1290.474327473325,866.8902184156129,1325.4974293987111,701.5497324902724,1774.6020721554294,912.0881338156614,1826.5739755593386,640.4442569717824,2171.3824914123297,904.3813552559582,2298.9361548516536,em-pe
1136.338097242066,413.5747792284776,1133.14869921495,348.773882082928,1077.8629525626216,349.16487281888374,1133.307422682469,385.3130889773833,955.2526040578166,396.2957169944674,965.2973041460209,609.6692796996596,929.9165528293713,608.722275314628,829.2314937606395,969.0142561025657,844.7745356578307,990.7726884537634,729.7996526933366,1261.374065235895,713.6765915688839,1270.5461919168554,833.4627951536661,1321.0915650839008,825.9119839798152,1327.6691885031614,937.3665776234193,1816.955058175766,812.122046325921,1797.0189432225802,883.1165643239299,2283.8308276462185,679.3122359101411,2120.4571176966806,em-pe
1138.095183019972,434.550914244893,1165.6302770473615,383.2012725711333,1093.1235085572714,375.06588946984436,1171.5597308563351,412.52199640533803,979.0182174504498,379.3472183168166,988.3273398551496,635.560296054944,928.0736093484011,633.4612303856283,882.9478555523467,1022.6889904927651,806.2617617358494,987.2988428494345,744.1897571133268,1308.9630934422119,729.045362658074,1294.2851108892419,942.5281806678624,1321.4698500577579,887.144195912877,1303.949565961667,934.3173680880655,1791.3650524569857,821.2398330154122,1768.5206776184796,918.6077239633998,2212.132072003435,666.7675971242704,2109.4795031120807,em-pe
1169.0090360530155,462.52777455845694,1182.2477324370745,416.24432871777725,1122.2163135810586,401.0553429748298,1154.0031011559156,425.9211368783439,1004.5205249118435,398.97100426343627,999.3023610393361,656.0921789978265,948.9312649144274,681.9845545431056,944.3100213076818,1106.0054580154122,822.2642950510701,1091.895690205496,919.8730160011855,1458.6746607680266,805.221266690859,1455.5257810600074,957.9353172213187,1376.7660866822714,859.6403058122569,1376.9148509697227,948.9828235908242,1844.361087784229,836.4365870850559,1791.2824175051678,922.2739680546267,2275.419860127371,797.7657779738133,2202.793873590254,em-pe
1176.492145701605,505.839976744893,1188.628656409594,448.2336829515747,1127.4550726627099,458.26080678501944,1187.4340630319796,473.99181618300855,1010.5099451681056,447.46897894120866,1041.68379609223,732.1435261885944,960.9167207354237,742.7828468886795,987.3528292763558,1187.3309824902724,899.7709732946255,1202.1148420400657,1092.787178722337,1523.135696589251,1068.7238285049855,1533.945673486138,842.103779714859,1419.4672212712032,911.2754685220089,1437.6732124892653,928.403393934673,1889.403753020884,967.2580241043745,1890.2420435805266,898.959827942607,2296.057979123602,911.0885869482613,2298.183384758025,em-pe
1075.7175359466196,502.88245768862475,1109.8760552907268,445.0994231821498,1016.9476057119407,452.9942256467352,1122.7521951282072,467.9926451449264,917.8194941064264,472.32181356110925,1045.5875001899926,731.3198318184582,906.6457880517389,759.6503801754013,1051.3519120865758,1188.2625594677165,852.4054786296206,1222.9092110362963,1165.836908362719,1507.1307206803258,1117.3333562116215,1580.0863196228265,1004.7798839524562,1414.3147841872872,841.7448169990273,1413.9559948397982,1070.4904186679232,1782.5455317515807,871.5500174793287,1873.9218246519333,884.4504271035992,2206.332884317242,835.0634789374087,2261.068552217595,em-pe
932.4499654213278,499.5578347291464,966.2291459257965,445.90055116883514,865.629013595878,459.393189426526,1013.374384423638,462.5908212624635,789.8018061418941,483.0241643408393,1062.9208575890686,732.2945941375851,732.3352193275778,770.1780849115394,1045.6119807499392,1140.5724883914459,665.9065430637463,1269.033965470726,1081.3350217351654,1494.7535319643725,892.2180318275778,1580.2884065501885,1014.8031200601897,1390.1745225483342,753.7384721926678,1444.318643414093,1050.6147593932394,1857.871226744893,732.7130720680327,1889.9968389963826,1090.505019607247,2247.565247057013,756.285982243282,2281.5756949933125,em-pe
